
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000480                       # Number of seconds simulated (Second)
simTicks                                    479704000                       # Number of ticks simulated (Tick)
finalTick                                   479704000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     12.43                       # Real time elapsed on the host (Second)
hostTickRate                                 38597167                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    1875796                       # Number of bytes of host memory used (Byte)
simInsts                                      1758256                       # Number of instructions simulated (Count)
simOps                                        3228176                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   141469                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     259739                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                          954244                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              8.683550                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              0.115160                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                         310020                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                      92                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                        275236                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   611                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              108351                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           217240                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                 32                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples             656920                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              0.418979                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.337996                       # Number of insts issued each cycle (Count)
system.cpu9.dcache.WriteReq.mshrMissRate::total     0.040688                       # mshr miss rate for WriteReq accesses (Ratio)
system.cpu9.dcache.WriteReq.avgMshrMissLatency::cpu09.data 286218.918367                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu9.dcache.WriteReq.avgMshrMissLatency::total 286218.918367                       # average WriteReq mshr miss latency ((Tick/Count))
system.cpu9.dcache.power_state.pwrStateResidencyTicks::UNDEFINED    479704000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu9.dcache.tags.tagsInUse          423.840326                       # Average ticks per tags in use ((Tick/Count))
system.cpu9.dcache.tags.totalRefs               43109                       # Total number of references to valid blocks. (Count)
system.cpu9.dcache.tags.sampledRefs              2207                       # Sample count of references to valid blocks. (Count)
system.cpu9.dcache.tags.avgRefs             19.532850                       # Average number of references to valid blocks. ((Count/Count))
system.cpu9.dcache.tags.warmupTick             272500                       # The tick when the warmup percentage was hit. (Tick)
system.cpu9.dcache.tags.occupancies::cpu09.data   423.840326                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu9.dcache.tags.avgOccs::cpu09.data     0.827813                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu9.dcache.tags.avgOccs::total       0.827813                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu9.dcache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu9.dcache.tags.ageTaskId_1024::0           26                       # Occupied blocks per task id, per block age (Count)
system.cpu9.dcache.tags.ageTaskId_1024::1          258                       # Occupied blocks per task id, per block age (Count)
system.cpu9.dcache.tags.ageTaskId_1024::2          228                       # Occupied blocks per task id, per block age (Count)
system.cpu9.dcache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu9.dcache.tags.tagAccesses             99133                       # Number of tag accesses (Count)
system.cpu9.dcache.tags.dataAccesses            99133                       # Number of data accesses (Count)
system.cpu9.dcache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    479704000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu9.decode.idleCycles                  106655                       # Number of cycles decode is idle (Cycle)
system.cpu9.decode.blockedCycles               505872                       # Number of cycles decode is blocked (Cycle)
system.cpu9.decode.runCycles                    40182                       # Number of cycles decode is running (Cycle)
system.cpu9.decode.unblockCycles                 8713                       # Number of cycles decode is unblocking (Cycle)
system.cpu9.decode.squashCycles                  3153                       # Number of cycles decode is squashing (Cycle)
system.cpu9.decode.branchResolved               12660                       # Number of times decode resolved a branch (Count)
system.cpu9.decode.branchMispred                  561                       # Number of times decode detected a branch misprediction (Count)
system.cpu9.decode.decodedInsts                334086                       # Number of instructions handled by decode (Count)
system.cpu9.decode.squashedInsts                 2931                       # Number of squashed instructions handled by decode (Count)
system.cpu9.dtb_walker_cache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu9.dtb_walker_cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu9.dtb_walker_cache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu9.dtb_walker_cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu9.dtb_walker_cache.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu9.dtb_walker_cache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu9.dtb_walker_cache.replacements            0                       # number of replacements (Count)
system.cpu9.dtb_walker_cache.power_state.pwrStateResidencyTicks::UNDEFINED    479704000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu9.dtb_walker_cache.tags.tagsInUse            0                       # Average ticks per tags in use ((Tick/Count))
system.cpu9.dtb_walker_cache.tags.totalRefs            0                       # Total number of references to valid blocks. (Count)
system.cpu9.dtb_walker_cache.tags.sampledRefs            0                       # Sample count of references to valid blocks. (Count)
system.cpu9.dtb_walker_cache.tags.avgRefs          nan                       # Average number of references to valid blocks. ((Count/Count))
system.cpu9.dtb_walker_cache.tags.warmupTick            0                       # The tick when the warmup percentage was hit. (Tick)
system.cpu9.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu9.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu9.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED    479704000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu9.executeStats0.numInsts             271720                       # Number of executed instructions (Count)
system.cpu9.executeStats0.numNop                    0                       # Number of nop insts executed (Count)
system.cpu9.executeStats0.numBranches           24721                       # Number of branches executed (Count)
system.cpu9.executeStats0.numLoadInsts          41836                       # Number of load instructions executed (Count)
system.cpu9.executeStats0.numStoreInsts         17259                       # Number of stores executed (Count)
system.cpu9.executeStats0.instRate           0.283216                       # Inst execution rate ((Count/Cycle))
system.cpu9.executeStats0.numCCRegReads        138707                       # Number of times the CC registers were read (Count)
system.cpu9.executeStats0.numCCRegWrites        94772                       # Number of times the CC registers were written (Count)
system.cpu9.executeStats0.numFpRegReads         16247                       # Number of times the floating registers were read (Count)
system.cpu9.executeStats0.numFpRegWrites         8930                       # Number of times the floating registers were written (Count)
system.cpu9.executeStats0.numIntRegReads       331595                       # Number of times the integer registers were read (Count)
system.cpu9.executeStats0.numIntRegWrites       196726                       # Number of times the integer registers were written (Count)
system.cpu9.executeStats0.numMemRefs            59095                       # Number of memory refs (Count)
system.cpu9.executeStats0.numMiscRegReads       112224                       # Number of times the Misc registers were read (Count)
system.cpu9.executeStats0.numMiscRegWrites           18                       # Number of times the Misc registers were written (Count)
system.cpu9.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu9.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu9.fetch.predictedBranches             15089                       # Number of branches that fetch has predicted taken (Count)
system.cpu9.fetch.cycles                       542722                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu9.fetch.squashCycles                   7400                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu9.fetch.miscStallCycles                 797                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu9.fetch.pendingTrapStallCycles         6031                       # Number of stall cycles due to pending traps (Cycle)
system.cpu9.fetch.cacheLines                    21712                       # Number of cache lines fetched (Count)
system.cpu9.fetch.icacheSquashes                 1154                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu9.fetch.nisnDist::samples            664575                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::mean             0.549014                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::stdev            1.902425                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::underflows              0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::0                  606384     91.24%     91.24% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::1                    3370      0.51%     91.75% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::2                    3121      0.47%     92.22% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::3                    3394      0.51%     92.73% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::4                    4965      0.75%     93.48% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::5                    3409      0.51%     93.99% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::6                    4126      0.62%     94.61% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::7                    3042      0.46%     95.07% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::8                   32764      4.93%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::overflows               0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::min_value               0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::max_value               8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetch.nisnDist::total              664575                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu9.fetchStats0.numInsts               195500                       # Number of instructions fetched (thread level) (Count)
system.cpu9.fetchStats0.numOps                      0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu9.fetchStats0.fetchRate            0.203771                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu9.fetchStats0.numBranches             36930                       # Number of branches fetched (Count)
system.cpu9.fetchStats0.branchRate           0.038492                       # Number of branch fetches per cycle (Ratio)
system.cpu9.fetchStats0.icacheStallCycles       111325                       # ICache total stall cycles (Cycle)
system.cpu9.fetchStats0.numFetchSuspends            0                       # Number of times Execute suspended instruction fetching (Count)
